datetime,open,high,low,close,volume,candle_color
2026-06-09 13:15:00+05:30,263.55,263.55,263.37,263.52,5554.0,RED
2026-06-09 13:30:00+05:30,263.53,263.55,263.36,263.51,5241.0,RED
2026-06-09 13:45:00+05:30,263.51,263.51,263.14,263.14,4183.0,RED
2026-06-09 14:00:00+05:30,263.33,263.51,263.14,263.51,4971.0,GREEN
2026-06-09 14:15:00+05:30,263.4,263.5,263.1,263.49,27041.0,GREEN
2026-06-09 14:30:00+05:30,263.49,263.9,263.24,263.7,11614.0,GREEN
2026-06-09 14:45:00+05:30,263.7,264.08,263.7,264.08,6267.0,GREEN
2026-06-09 15:00:00+05:30,264.05,264.18,263.7,264.04,8093.0,RED
2026-06-09 15:15:00+05:30,263.9,264.13,263.78,264.05,7552.0,GREEN
2026-06-10 09:15:00+05:30,262.0,264.4,262.0,264.31,70767.0,GREEN
2026-06-10 09:30:00+05:30,264.3,264.79,264.3,264.79,61322.0,GREEN
2026-06-10 09:45:00+05:30,264.75,264.9,264.65,264.8,10965.0,GREEN
2026-06-10 10:00:00+05:30,264.81,264.81,264.35,264.35,12487.0,RED
2026-06-10 10:15:00+05:30,264.31,264.35,264.01,264.33,13094.0,GREEN
2026-06-10 10:30:00+05:30,264.33,264.63,264.17,264.56,13299.0,GREEN
2026-06-10 10:45:00+05:30,264.56,264.79,264.33,264.77,4200.0,GREEN
2026-06-10 11:00:00+05:30,264.77,264.88,264.54,264.88,3819.0,GREEN
2026-06-10 11:15:00+05:30,264.86,265.0,264.62,264.89,6430.0,GREEN
2026-06-10 11:30:00+05:30,265.0,265.18,264.76,265.15,8911.0,GREEN
2026-06-10 11:45:00+05:30,265.15,265.15,264.87,265.0,3920.0,RED
2026-06-10 12:00:00+05:30,265.1,265.1,264.72,264.83,3289.0,RED
2026-06-10 12:15:00+05:30,264.97,264.98,264.59,264.85,39436.0,RED
2026-06-10 12:30:00+05:30,264.87,264.96,264.5,264.5,5458.0,RED
2026-06-10 12:45:00+05:30,264.5,264.96,264.29,264.71,6124.0,GREEN
2026-06-10 13:00:00+05:30,264.97,265.31,264.88,265.04,6000.0,GREEN
2026-06-10 13:15:00+05:30,265.26,265.26,264.68,265.05,2013.0,RED
2026-06-10 13:30:00+05:30,265.05,265.05,264.5,264.63,1156.0,RED
2026-06-10 13:45:00+05:30,264.51,264.81,264.35,264.56,3817.0,GREEN
2026-06-10 14:00:00+05:30,264.59,264.75,264.03,264.33,15459.0,RED
2026-06-10 14:15:00+05:30,264.15,264.47,264.12,264.14,5270.0,RED
2026-06-10 14:30:00+05:30,264.15,264.22,263.6,263.6,8678.0,RED
2026-06-10 14:45:00+05:30,263.59,263.67,263.21,263.49,3801.0,RED
2026-06-10 15:00:00+05:30,263.49,263.49,263.0,263.03,10766.0,RED
2026-06-10 15:15:00+05:30,262.86,263.24,262.84,263.2,18809.0,GREEN
2026-06-11 09:15:00+05:30,265.7,265.7,260.5,262.35,50192.0,RED
2026-06-11 09:30:00+05:30,262.41,262.5,262.0,262.49,5137.0,GREEN
2026-06-11 09:45:00+05:30,262.49,262.75,262.0,262.01,6274.0,RED
2026-06-11 10:00:00+05:30,262.2,262.66,261.97,262.51,5669.0,GREEN
2026-06-11 10:15:00+05:30,262.51,262.98,262.31,262.97,2619.0,GREEN
2026-06-11 10:30:00+05:30,262.95,263.04,262.75,262.76,3728.0,RED
2026-06-11 10:45:00+05:30,262.94,262.96,262.52,262.71,3149.0,RED
2026-06-11 11:00:00+05:30,262.71,262.93,262.51,262.87,1751.0,GREEN
2026-06-11 11:15:00+05:30,262.76,263.42,262.76,263.31,2277.0,GREEN
2026-06-11 11:30:00+05:30,263.42,263.55,263.04,263.49,8467.0,GREEN
2026-06-11 11:45:00+05:30,263.34,263.96,263.32,263.94,5678.0,GREEN
2026-06-11 12:00:00+05:30,263.91,263.91,263.54,263.75,3866.0,RED
2026-06-11 12:15:00+05:30,263.75,263.99,263.75,263.9,9499.0,GREEN
2026-06-11 12:30:00+05:30,263.94,264.25,263.9,263.9,1573.0,RED
2026-06-11 12:45:00+05:30,263.82,264.16,263.77,264.16,3102.0,GREEN
2026-06-11 13:00:00+05:30,264.25,264.26,263.51,263.51,2849.0,RED
2026-06-11 13:15:00+05:30,263.7,263.76,263.26,263.28,2583.0,RED
2026-06-11 13:30:00+05:30,263.49,263.82,263.2,263.4,3349.0,RED
2026-06-11 13:45:00+05:30,263.17,263.68,263.17,263.49,808.0,GREEN
2026-06-11 14:00:00+05:30,263.46,263.6,263.11,263.2,2032.0,RED
2026-06-11 14:15:00+05:30,263.34,263.5,263.11,263.37,8644.0,GREEN
2026-06-11 14:30:00+05:30,263.59,263.59,263.01,263.01,1288.0,RED
2026-06-11 14:45:00+05:30,263.01,263.08,262.59,262.67,5027.0,RED
2026-06-11 15:00:00+05:30,262.91,262.99,262.31,262.67,42247.0,RED
2026-06-11 15:15:00+05:30,262.7,263.06,262.65,262.79,8082.0,GREEN
2026-06-12 09:15:00+05:30,264.5,265.77,264.22,265.22,39646.0,GREEN
2026-06-12 09:30:00+05:30,265.41,265.43,264.89,265.07,26804.0,RED
2026-06-12 09:45:00+05:30,264.95,265.07,264.64,264.93,5465.0,RED
2026-06-12 10:00:00+05:30,264.7,264.94,264.6,264.85,10881.0,GREEN
2026-06-12 10:15:00+05:30,264.69,265.0,264.6,264.94,12061.0,GREEN
2026-06-12 10:30:00+05:30,264.96,265.04,264.73,264.8,3535.0,RED
2026-06-12 10:45:00+05:30,265.0,265.0,264.71,264.83,1953.0,RED
2026-06-12 11:00:00+05:30,264.89,265.07,264.71,264.93,5421.0,GREEN
2026-06-12 11:15:00+05:30,265.14,265.14,264.73,264.86,3294.0,RED
2026-06-12 11:30:00+05:30,264.91,265.18,264.75,265.0,2640.0,GREEN
